target_gene	experiment_type	cell_line	gene_silencing_series	experiment_id	experiment_doi	sample_id	rin	read_depth	bio_rep	tech_rep	sex	age	life_stage	gene_quantification_id	file_format	output_type	genome_annotation	mapped_run_type	lab	assay	cellosaurus	biosample	document	biosample_alias	nucleic_acid_type	extraction_method	fragmentation_method	size_selection_method	strand_specificity	Splicing_regulation	Spliceosome	Exon_junction_complex	NMD
CIRBP	case	K562	ENCSR360LED	ENCSR056QEW	NA	ENCFF903WZT	9.2	33396186	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
CIRBP	case	K562	ENCSR360LED	ENCSR056QEW	NA	ENCFF049KLN	9.1	31264838	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
CIRBP	control	K562	ENCSR360LED	ENCSR129RWD	NA	ENCFF487ZNA	9	28510158	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
CIRBP	control	K562	ENCSR360LED	ENCSR129RWD	NA	ENCFF264WCX	9.2	29426768	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
DDX6	case	HepG2	ENCSR983ZKO	ENCSR147ZBD	NA	ENCFF997EMY	9	35215026	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	case	HepG2	ENCSR983ZKO	ENCSR147ZBD	NA	ENCFF258BON	9.4	37521052	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	control	HepG2	ENCSR983ZKO	ENCSR237YZT	NA	ENCFF335ETY	8.9	35639393	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	control	HepG2	ENCSR983ZKO	ENCSR237YZT	NA	ENCFF745CDS	8.9	33482597	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	case	K562	ENCSR501LFJ	ENCSR119QWQ	NA	ENCFF690QVE	9.1	23677306	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	case	K562	ENCSR501LFJ	ENCSR119QWQ	NA	ENCFF136WVP	9.3	21618718	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	control	K562	ENCSR501LFJ	ENCSR913CAE	NA	ENCFF542NNE	9.2	25907368	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
DDX6	control	K562	ENCSR501LFJ	ENCSR913CAE	NA	ENCFF510CPU	9.2	22190818	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4A3	case	HepG2	ENCSR263EJV	ENCSR957EEG	NA	ENCFF472GML	9.1	38357980	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	case	HepG2	ENCSR263EJV	ENCSR957EEG	NA	ENCFF566ZCL	7.7	31272119	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	control	HepG2	ENCSR263EJV	ENCSR237YZT	NA	ENCFF335ETY	8.9	35639393	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	control	HepG2	ENCSR263EJV	ENCSR237YZT	NA	ENCFF745CDS	8.9	33482597	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	case	K562	ENCSR733XTT	ENCSR961YAG	NA	ENCFF729WYH	9.7	21914678	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	case	K562	ENCSR733XTT	ENCSR961YAG	NA	ENCFF484HVI	9.2	22525775	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	control	K562	ENCSR733XTT	ENCSR913CAE	NA	ENCFF542NNE	9.2	25907368	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
EIF4A3	control	K562	ENCSR733XTT	ENCSR913CAE	NA	ENCFF510CPU	9.2	22190818	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	1	1
G3BP1	case	HepG2	ENCSR105ARZ	ENCSR074UZM	NA	ENCFF929FEQ	9.4	27502176	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	case	HepG2	ENCSR105ARZ	ENCSR074UZM	NA	ENCFF434ALD	9.5	27886016	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	control	HepG2	ENCSR105ARZ	ENCSR237YZT	NA	ENCFF335ETY	8.9	35639393	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	control	HepG2	ENCSR105ARZ	ENCSR237YZT	NA	ENCFF745CDS	8.9	33482597	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	case	K562	ENCSR207TCU	ENCSR792CBM	NA	ENCFF095OYE	9.3	27122584	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	case	K562	ENCSR207TCU	ENCSR792CBM	NA	ENCFF450RHL	9.1	29673180	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	control	K562	ENCSR207TCU	ENCSR129RWD	NA	ENCFF487ZNA	9	28510158	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
G3BP1	control	K562	ENCSR207TCU	ENCSR129RWD	NA	ENCFF264WCX	9.2	29426768	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	case	HepG2	ENCSR291UYQ	ENCSR496ETJ	NA	ENCFF750NKF	10	30212463	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	case	HepG2	ENCSR291UYQ	ENCSR496ETJ	NA	ENCFF174GQZ	10	27765848	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	control	HepG2	ENCSR291UYQ	ENCSR538QOG	NA	ENCFF567UAR	10	25976765	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	control	HepG2	ENCSR291UYQ	ENCSR538QOG	NA	ENCFF958YDS	10	26364583	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	case	K562	ENCSR868XDT	ENCSR891DYO	NA	ENCFF110LIV	9.8	21084140	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	case	K562	ENCSR868XDT	ENCSR891DYO	NA	ENCFF528DDX	9.8	18853983	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	control	K562	ENCSR868XDT	ENCSR661HEL	NA	ENCFF270QFX	9.7	15422719	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PES1	control	K562	ENCSR868XDT	ENCSR661HEL	NA	ENCFF114NYX	9.3	20037853	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
PRPF8	case	HepG2	ENCSR395JNK	ENCSR998MZP	NA	ENCFF649RHP	9.5	18037975	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	case	HepG2	ENCSR395JNK	ENCSR998MZP	NA	ENCFF805PRU	9.4	18540067	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	control	HepG2	ENCSR395JNK	ENCSR856ZRV	NA	ENCFF343WPT	9.6	21703669	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	control	HepG2	ENCSR395JNK	ENCSR856ZRV	NA	ENCFF435FBM	9.8	21769823	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	case	K562	ENCSR177TPO	ENCSR137HKS	NA	ENCFF270NKR	9.4	22684887	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	case	K562	ENCSR177TPO	ENCSR137HKS	NA	ENCFF729HVO	9.7	21392866	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	control	K562	ENCSR177TPO	ENCSR661HEL	NA	ENCFF270QFX	9.7	15422719	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
PRPF8	control	K562	ENCSR177TPO	ENCSR661HEL	NA	ENCFF114NYX	9.3	20037853	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	case	HepG2	ENCSR934EHD	ENCSR610AEI	NA	ENCFF575DGX	9.4	33771533	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	case	HepG2	ENCSR934EHD	ENCSR610AEI	NA	ENCFF512XPC	9.5	32860118	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	control	HepG2	ENCSR934EHD	ENCSR603TCV	NA	ENCFF709LHN	9.5	40379990	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	control	HepG2	ENCSR934EHD	ENCSR603TCV	NA	ENCFF613CGT	9.5	30802309	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	case	K562	ENCSR849SUF	ENCSR149DMY	NA	ENCFF381HLN	9.4	21865752	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	case	K562	ENCSR849SUF	ENCSR149DMY	NA	ENCFF742SWP	9.4	18512365	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	control	K562	ENCSR849SUF	ENCSR344XID	NA	ENCFF870ZUC	9.2	23612508	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
RBM25	control	K562	ENCSR849SUF	ENCSR344XID	NA	ENCFF089NKI	9.2	27216994	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	1	0	0
SF3B1	case	HepG2	ENCSR144FRZ	ENCSR896CFV	NA	ENCFF400JIZ	9.8	33173166	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	case	HepG2	ENCSR144FRZ	ENCSR896CFV	NA	ENCFF889YFX	10	29422854	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	control	HepG2	ENCSR144FRZ	ENCSR264TUE	NA	ENCFF965UPD	10	33700253	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	control	HepG2	ENCSR144FRZ	ENCSR264TUE	NA	ENCFF958MMI	10	36662855	2	2_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	case	K562	ENCSR406ZEB	ENCSR047QHX	NA	ENCFF946HGK	9.7	31923353	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	case	K562	ENCSR406ZEB	ENCSR047QHX	NA	ENCFF379JAB	9.7	33623700	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	control	K562	ENCSR406ZEB	ENCSR424QCW	NA	ENCFF525ALF	9.4	27735686	1	1_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SF3B1	control	K562	ENCSR406ZEB	ENCSR424QCW	NA	ENCFF172ZXY	10	27142780	2	2_1	female	53	adult	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	NA	NA	NA	0
SRSF5	case	HepG2	ENCSR200UMM	ENCSR781YNI	NA	ENCFF477TTV	9.5	24472536	1	1_1	male	15	child	NA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
